idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,3,14.66,0,0,1,20
2,4,0,2,13.86,0,0,1,20
3,4,0,4,18.58,0,0,1,20
4,4,0,0,10.77,0,0,0,20
5,4,0,1,13.68,0,0,1,20
6,5,0,0,21.73,1,0,0,20
7,3,0,0,11.81,2,0,0,20
8,1,0,0,9.47,3,0,0,20
9,2,0,0,9.44,4,0,0,20
10,3,0,1,12.63,5,0,0,20
11,5,0,1,22.74,6,0,0,20
12,3,0,2,20.63,7,0,0,20
13,1,0,1,11.22,8,0,0,20
14,1,0,2,13.32,9,0,0,20
15,1,0,3,11.04,10,0,0,20
16,6,0,0,5.41,11,0,0,20
17,6,0,1,6.12,12,0,0,20
18,1,0,4,17.23,13,0,0,20
19,2,0,1,20.39,14,0,0,20
20,6,0,2,6.64,15,0,0,20
