idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,2,20.2,0,0,1,20
2,1,0,0,13.17,0,0,0,20
3,3,0,1,16.36,0,0,1,20
4,3,0,3,23.29,0,0,1,20
5,3,0,0,5.8,0,0,0,20
6,4,0,0,7.84,1,0,0,20
7,1,0,1,18.12,2,0,0,20
8,5,0,0,10.69,3,0,0,20
9,4,0,1,8.46,4,0,0,20
10,2,0,0,6.68,5,0,0,20
11,1,0,2,21.58,6,0,0,20
12,4,0,2,12.52,7,0,0,20
13,5,0,1,13.78,8,0,0,20
14,2,0,1,8.67,9,0,0,20
15,4,0,3,17.93,10,0,0,20
16,2,0,2,5.72,11,0,0,20
17,6,0,0,5.32,12,0,0,20
18,2,0,3,9.73,13,0,0,20
19,5,0,2,19.54,14,0,0,20
20,2,0,4,14.35,15,0,0,20
