idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,11.04,0,0,0,20
2,5,0,3,17.17,0,0,1,20
3,5,0,2,15.83,0,0,1,20
4,5,0,1,14.16,0,0,0,20
5,5,0,4,19.43,0,0,1,20
6,1,0,0,22.71,1,0,0,20
7,4,0,0,19.05,2,0,0,20
8,4,0,1,20.35,3,0,0,20
9,3,0,0,16.39,4,0,0,20
10,2,0,0,11.13,5,0,0,20
11,3,0,1,19.85,6,0,0,20
12,1,0,1,8.9,7,0,0,20
13,4,0,2,23.0,8,0,0,20
14,2,0,1,16.12,9,0,0,20
15,2,0,2,17.69,10,0,0,20
16,1,0,2,16.85,11,0,0,20
17,6,0,0,10.15,12,0,0,20
18,6,0,1,9.97,13,0,0,20
19,2,0,3,20.97,14,0,0,20
20,6,0,2,12.15,15,0,0,20
