idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,2,18.14,0,0,1,20
2,4,0,4,23.11,0,0,1,20
3,4,0,3,19.83,0,0,1,20
4,4,0,0,9.37,0,0,0,20
5,4,0,1,15.13,0,0,1,20
6,1,0,0,22.31,1,0,0,20
7,2,0,0,18.18,2,0,0,20
8,1,0,1,6.68,3,0,0,20
9,1,0,2,14.08,4,0,0,20
10,2,0,1,14.1,5,0,0,20
11,3,0,0,10.62,6,0,0,20
12,1,0,3,15.04,7,0,0,20
13,2,0,2,16.11,8,0,0,20
14,3,0,1,13.14,9,0,0,20
15,5,0,0,21.03,10,0,0,20
16,2,0,3,18.18,11,0,0,20
17,1,0,4,16.08,12,0,0,20
18,3,0,2,16.17,13,0,0,20
19,3,0,3,23.3,14,0,0,20
20,6,0,0,6.41,15,0,0,20
