idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,1,12.01,0,0,1,20
2,2,0,4,23.63,0,0,1,20
3,2,0,2,12.64,0,0,1,20
4,2,0,0,9.55,0,0,0,20
5,2,0,3,14.38,0,0,1,20
6,5,0,0,19.21,1,0,0,20
7,4,0,0,14.53,2,0,0,20
8,1,0,0,11.44,3,0,0,20
9,4,0,1,16.0,4,0,0,20
10,3,0,0,10.63,5,0,0,20
11,4,0,2,16.36,6,0,0,20
12,6,0,0,23.92,7,0,0,20
13,5,0,1,20.79,8,0,0,20
14,5,0,2,22.38,9,0,0,20
15,4,0,3,17.45,10,0,0,20
16,5,0,3,23.32,11,0,0,20
17,1,0,1,7.02,12,0,0,20
18,1,0,2,5.46,13,0,0,20
19,1,0,3,8.32,14,0,0,20
20,1,0,4,7.77,15,0,0,20
