idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,22.59,0,0,0,20
2,3,0,0,16.82,0,0,0,20
3,3,0,2,17.61,0,0,1,20
4,2,0,1,23.83,0,0,0,20
5,3,0,1,9.85,0,0,0,20
6,3,0,3,23.81,1,0,0,20
7,4,0,0,11.72,2,0,0,20
8,4,0,1,22.01,3,0,0,20
9,6,0,0,17.43,4,0,0,20
10,6,0,1,23.05,5,0,0,20
11,1,0,0,11.4,6,0,0,20
12,4,0,2,16.59,7,0,0,20
13,5,0,0,13.36,8,0,0,20
14,1,0,1,5.88,9,0,0,20
15,5,0,1,18.5,10,0,0,20
16,1,0,2,7.82,11,0,0,20
17,4,0,3,17.81,12,0,0,20
18,1,0,3,7.6,13,0,0,20
19,1,0,4,12.06,14,0,0,20
20,4,0,4,10.84,15,0,0,20
