idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,18.45,0,0,0,20
2,2,0,3,20.73,0,0,1,20
3,2,0,2,20.03,0,0,1,20
4,2,0,1,19.27,0,0,1,20
5,2,0,0,11.39,0,0,0,20
6,6,0,0,22.24,1,0,0,20
7,1,0,0,9.5,2,0,0,20
8,2,0,4,21.9,3,0,0,20
9,1,0,1,6.84,4,0,0,20
10,5,0,1,21.37,5,0,0,20
11,1,0,2,13.49,6,0,0,20
12,5,0,2,21.5,7,0,0,20
13,1,0,3,17.37,8,0,0,20
14,1,0,4,19.63,9,0,0,20
15,3,0,0,9.72,10,0,0,20
16,4,0,0,12.58,11,0,0,20
17,3,0,1,6.98,12,0,0,20
18,3,0,2,6.24,13,0,0,20
19,3,0,3,6.28,14,0,0,20
20,6,0,1,23.75,15,0,0,20
