idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,1,18.74,0,0,1,20
2,5,0,0,7.42,0,0,0,20
3,5,0,3,21.29,0,0,1,20
4,6,0,0,6.93,0,0,0,20
5,5,0,2,19.34,0,0,1,20
6,6,0,1,14.65,1,0,0,20
7,4,0,0,9.84,2,0,0,20
8,1,0,0,8.05,3,0,0,20
9,1,0,1,6.26,4,0,0,20
10,4,0,1,21.82,5,0,0,20
11,2,0,0,6.15,6,0,0,20
12,4,0,2,22.55,7,0,0,20
13,1,0,2,8.17,8,0,0,20
14,4,0,3,23.34,9,0,0,20
15,2,0,1,6.55,10,0,0,20
16,6,0,2,15.93,11,0,0,20
17,3,0,0,5.03,12,0,0,20
18,3,0,1,5.44,13,0,0,20
19,2,0,2,7.21,14,0,0,20
20,1,0,3,11.55,15,0,0,20
