idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,1,7.34,0,0,1,20
2,2,0,0,19.79,0,0,0,20
3,2,0,2,23.19,0,0,1,20
4,4,0,0,6.36,0,0,1,20
5,2,0,1,16.72,0,0,0,20
6,4,0,2,11.64,1,0,0,20
7,1,0,0,9.39,2,0,0,20
8,1,0,1,11.32,3,0,0,20
9,4,0,3,19.53,4,0,0,20
10,3,0,0,11.17,5,0,0,20
11,6,0,0,16.43,6,0,0,20
12,1,0,2,16.2,7,0,0,20
13,6,0,1,17.16,8,0,0,20
14,5,0,0,13.49,9,0,0,20
15,3,0,1,9.88,10,0,0,20
16,3,0,2,10.26,11,0,0,20
17,5,0,1,16.44,12,0,0,20
18,3,0,3,12.9,13,0,0,20
19,3,0,4,8.09,14,0,0,20
20,1,0,3,14.79,15,0,0,20
