idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,2,23.85,0,0,1,20
2,3,0,1,9.31,0,0,1,20
3,3,0,0,5.19,0,0,0,20
4,1,0,0,7.61,1,0,0,20
5,2,0,0,8.45,2,0,0,20
6,2,0,1,9.51,3,0,0,20
7,2,0,2,10.35,4,0,0,20
8,2,0,3,14.67,5,0,0,20
9,1,0,1,13.43,6,0,0,20
10,4,0,0,12.0,7,0,0,20
11,1,0,2,8.82,8,0,0,20
12,6,0,0,23.45,9,0,0,20
13,2,0,4,18.68,10,0,0,20
14,5,0,0,16.41,11,0,0,20
15,1,0,3,11.35,12,0,0,20
16,6,0,1,23.64,13,0,0,20
17,5,0,1,17.16,14,0,0,20
18,1,0,4,5.82,15,0,0,20
19,5,0,2,21.03,16,0,0,20
20,4,0,1,12.79,17,0,0,20
