idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,3,19.69,0,1,20,0,19.69
2,3,0,1,14.93,0,1,20,0,14.93
3,2,0,0,23.33,0,0,20,0,23.33
4,3,0,0,8.94,0,0,20,0,8.94
5,2,0,1,16.79,0,0,20,0,16.79
6,3,0,2,15.95,0,1,20,0,15.95
7,2,0,2,17.45,0,0,20,0,17.45
8,2,0,4,23.77,1,0,20,0,23.77
9,1,0,0,11.95,2,0,20,0,11.95
10,3,0,3,20.37,3,0,20,0,20.37
11,1,0,1,15.74,4,0,20,0,15.74
12,1,0,2,18.74,5,0,20,0,18.74
13,4,0,0,13.61,6,0,20,0,13.61
14,5,0,0,11.83,7,0,20,0,11.83
15,6,0,0,6.88,8,0,20,0,6.88
16,6,0,1,5.18,9,0,20,0,5.18
17,4,0,1,14.11,10,0,20,0,14.11
18,5,0,1,13.04,11,0,20,0,13.04
19,6,0,2,12.93,12,0,20,0,12.93
20,3,0,4,23.45,13,0,20,0,23.45
21,6,0,3,12.21,14,0,20,0,12.21
22,5,0,2,10.31,15,0,20,0,10.31
23,5,0,3,8.02,16,0,20,0,8.02
24,4,0,2,16.33,17,0,20,0,16.33
25,5,0,4,6.25,18,0,20,0,6.25
