idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,13.8,1,0,0,20
2,1,0,0,12.59,2,0,0,20
3,2,0,0,9.46,3,0,0,20
4,5,0,1,17.39,4,0,0,20
5,4,0,0,11.63,5,0,0,20
6,1,0,1,6.06,6,0,0,20
7,1,0,2,6.57,7,0,0,20
8,1,0,3,9.73,8,0,0,20
9,4,0,1,16.88,9,0,0,20
10,2,0,1,6.11,10,0,0,20
11,5,0,2,23.53,11,0,0,20
12,1,0,4,10.18,12,0,0,20
13,3,0,0,5.21,13,0,0,20
14,2,0,2,11.88,14,0,0,20
15,2,0,3,13.48,15,0,0,20
16,3,0,1,7.38,16,0,0,20
17,6,0,0,5.57,17,0,0,20
18,3,0,2,12.61,18,0,0,20
19,5,0,3,22.86,19,0,0,20
20,6,0,1,19.84,20,0,0,20
21,6,0,2,22.24,21,0,0,20
22,4,0,2,19.13,22,0,0,20
23,4,0,3,20.79,23,0,0,20
24,4,0,4,21.16,24,0,0,20
25,2,0,4,20.13,25,0,0,20
26,3,0,3,9.52,26,0,0,20
27,3,0,4,18.93,27,0,0,20
