idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,18.07,0,0,0,20
2,1,0,1,20.83,0,0,0,20
3,4,0,0,9.42,0,0,0,20
4,4,0,1,10.38,0,0,0,20
5,4,0,2,11.38,0,0,1,20
6,2,0,0,6.14,0,0,0,20
7,2,0,1,6.51,0,0,1,20
8,2,0,2,19.58,1,0,0,20
9,3,0,0,14.05,2,0,0,20
10,3,0,1,19.31,3,0,0,20
11,1,0,2,22.25,4,0,0,20
12,4,0,3,18.44,5,0,0,20
13,2,0,3,21.49,6,0,0,20
14,1,0,3,22.78,7,0,0,20
15,6,0,0,15.75,8,0,0,20
16,3,0,2,9.02,9,0,0,20
17,6,0,1,19.59,10,0,0,20
18,2,0,4,22.26,11,0,0,20
19,5,0,0,8.86,12,0,0,20
20,3,0,3,14.51,13,0,0,20
21,5,0,1,11.63,14,0,0,20
22,3,0,4,15.58,15,0,0,20
23,6,0,2,19.34,16,0,0,20
24,5,0,2,7.58,17,0,0,20
25,1,0,4,22.94,18,0,0,20
