idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,10.61,0,0,0,20
2,3,0,1,15.84,0,0,0,20
3,6,0,0,20.74,0,0,0,20
4,3,0,2,10.03,0,0,0,20
5,3,0,3,10.4,0,0,1,20
6,6,0,1,23.78,0,0,0,20
7,3,0,4,14.49,0,0,1,20
8,1,0,0,20.5,1,0,0,20
9,1,0,1,22.32,2,0,0,20
10,2,0,0,16.06,3,0,0,20
11,1,0,2,6.01,4,0,0,20
12,2,0,1,5.75,5,0,0,20
13,1,0,3,7.17,6,0,0,20
14,4,0,0,10.09,7,0,0,20
15,4,0,1,19.19,8,0,0,20
16,5,0,0,5.57,9,0,0,20
17,5,0,1,21.05,10,0,0,20
18,1,0,4,11.16,11,0,0,20
19,5,0,2,22.06,12,0,0,20
20,2,0,2,5.35,13,0,0,20
21,2,0,3,11.04,14,0,0,20
22,2,0,4,9.65,15,0,0,20
23,4,0,2,12.8,16,0,0,20
24,4,0,3,5.12,17,0,0,20
25,4,0,4,8.34,18,0,0,20
