idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,8.17,0,0,0,20
2,5,0,2,16.0,0,0,1,20
3,4,0,1,22.48,0,0,1,20
4,5,0,3,17.59,0,0,1,20
5,4,0,0,14.99,0,0,0,20
6,5,0,4,20.97,0,0,1,20
7,5,0,1,15.36,0,0,1,20
8,1,0,0,15.35,1,0,0,20
9,1,0,1,5.04,2,0,0,20
10,2,0,0,6.09,3,0,0,20
11,1,0,2,5.05,4,0,0,20
12,1,0,3,5.31,5,0,0,20
13,6,0,0,19.31,6,0,0,20
14,6,0,1,19.42,7,0,0,20
15,2,0,1,18.71,8,0,0,20
16,6,0,2,21.96,9,0,0,20
17,2,0,2,10.79,10,0,0,20
18,3,0,0,8.97,11,0,0,20
19,2,0,3,19.99,12,0,0,20
20,1,0,4,15.23,13,0,0,20
21,2,0,4,18.39,14,0,0,20
22,3,0,1,16.02,15,0,0,20
23,3,0,2,8.83,16,0,0,20
24,3,0,3,11.76,17,0,0,20
25,3,0,4,9.3,18,0,0,20
