idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,18.41,0,0,0,20
2,3,0,1,18.04,0,0,0,20
3,1,0,3,13.77,0,0,1,20
4,1,0,1,12.61,0,0,1,20
5,1,0,2,13.48,0,0,1,20
6,1,0,0,10.86,0,0,0,20
7,3,0,2,18.1,0,0,1,20
8,2,0,0,11.99,1,0,0,20
9,3,0,3,18.52,2,0,0,20
10,2,0,1,12.46,3,0,0,20
11,6,0,0,15.53,4,0,0,20
12,2,0,2,12.89,5,0,0,20
13,3,0,4,21.04,6,0,0,20
14,5,0,0,9.63,7,0,0,20
15,2,0,3,13.69,8,0,0,20
16,6,0,1,18.1,9,0,0,20
17,4,0,0,5.62,10,0,0,20
18,4,0,1,6.57,11,0,0,20
19,4,0,2,9.54,12,0,0,20
20,6,0,2,21.63,13,0,0,20
21,4,0,3,7.17,14,0,0,20
22,4,0,4,21.52,15,0,0,20
23,5,0,1,8.01,16,0,0,20
24,5,0,2,8.7,17,0,0,20
25,5,0,3,20.44,18,0,0,20
