idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,23.96,0,0,0,20
2,2,0,0,6.11,0,0,0,20
3,2,0,3,21.49,0,0,1,20
4,2,0,2,11.18,0,0,1,20
5,4,0,1,21.65,0,0,0,20
6,2,0,1,7.12,0,0,1,20
7,4,0,2,23.73,0,0,0,20
8,5,0,0,13.47,1,0,0,20
9,5,0,1,18.43,2,0,0,20
10,5,0,2,22.84,3,0,0,20
11,1,0,0,5.2,4,0,0,20
12,3,0,0,8.03,5,0,0,20
13,6,0,0,17.26,6,0,0,20
14,6,0,1,17.3,7,0,0,20
15,3,0,1,16.43,8,0,0,20
16,1,0,1,9.32,9,0,0,20
17,5,0,3,21.11,10,0,0,20
18,1,0,2,7.09,11,0,0,20
19,6,0,2,19.1,12,0,0,20
20,5,0,4,21.16,13,0,0,20
21,3,0,2,13.22,14,0,0,20
22,3,0,3,12.84,15,0,0,20
23,1,0,3,10.49,16,0,0,20
24,1,0,4,9.61,17,0,0,20
25,3,0,4,8.03,18,0,0,20
