idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,16.6,0,0,0,20
2,3,0,0,13.76,0,0,0,20
3,3,0,3,17.6,0,0,1,20
4,3,0,2,17.56,0,0,1,20
5,6,0,1,13.24,0,0,0,20
6,6,0,2,10.84,0,0,0,20
7,3,0,1,15.68,0,0,1,20
8,2,0,0,10.12,1,0,0,20
9,4,0,0,13.65,2,0,0,20
10,3,0,4,22.12,3,0,0,20
11,4,0,1,21.97,4,0,0,20
12,1,0,0,9.69,5,0,0,20
13,6,0,3,13.94,6,0,0,20
14,1,0,1,10.15,7,0,0,20
15,1,0,2,13.4,8,0,0,20
16,4,0,2,22.55,9,0,0,20
17,5,0,0,7.5,10,0,0,20
18,6,0,4,20.58,11,0,0,20
19,1,0,3,17.07,12,0,0,20
20,2,0,1,12.24,13,0,0,20
21,4,0,3,23.04,14,0,0,20
22,2,0,2,14.5,15,0,0,20
23,2,0,3,15.89,16,0,0,20
24,5,0,1,12.93,17,0,0,20
25,2,0,4,19.11,18,0,0,20
