idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,12.62,0,0,0,20
2,5,0,0,6.34,0,0,0,20
3,5,0,1,7.3,0,0,1,20
4,4,0,4,22.84,0,0,1,20
5,4,0,2,14.13,0,0,1,20
6,4,0,3,17.69,0,0,1,20
7,4,0,1,10.88,0,0,0,20
8,5,0,2,18.17,1,0,0,20
9,6,0,0,23.74,2,0,0,20
10,1,0,0,18.02,3,0,0,20
11,2,0,0,10.61,4,0,0,20
12,1,0,1,6.61,5,0,0,20
13,3,0,0,12.6,6,0,0,20
14,6,0,1,23.88,7,0,0,20
15,5,0,3,22.92,8,0,0,20
16,3,0,1,10.95,9,0,0,20
17,1,0,2,6.4,10,0,0,20
18,3,0,2,12.92,11,0,0,20
19,2,0,1,11.36,12,0,0,20
20,3,0,3,22.86,13,0,0,20
21,3,0,4,21.97,14,0,0,20
22,2,0,2,13.91,15,0,0,20
23,2,0,3,20.09,16,0,0,20
24,1,0,3,8.3,17,0,0,20
25,1,0,4,6.57,18,0,0,20
