idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,7.32,0,0,0,20
2,2,0,1,20.74,0,0,1,20
3,3,0,4,14.85,0,0,1,20
4,3,0,0,8.95,0,0,0,20
5,3,0,1,10.83,0,0,1,20
6,3,0,3,12.22,0,0,1,20
7,3,0,2,11.89,0,0,1,20
8,1,0,0,6.14,1,0,0,20
9,1,0,1,5.34,2,0,0,20
10,6,0,0,17.03,3,0,0,20
11,2,0,2,22.77,4,0,0,20
12,6,0,1,17.84,5,0,0,20
13,6,0,2,23.52,6,0,0,20
14,4,0,0,7.76,7,0,0,20
15,6,0,3,23.64,8,0,0,20
16,2,0,3,23.42,9,0,0,20
17,5,0,0,14.64,10,0,0,20
18,5,0,1,15.93,11,0,0,20
19,4,0,1,11.34,12,0,0,20
20,1,0,2,9.53,13,0,0,20
21,5,0,2,19.12,14,0,0,20
22,1,0,3,6.6,15,0,0,20
23,4,0,2,15.03,16,0,0,20
24,5,0,3,21.23,17,0,0,20
25,1,0,4,11.83,18,0,0,20
