idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,1,10.37,0,0,1,20
2,2,0,1,17.63,0,0,1,20
3,2,0,0,17.54,0,0,0,20
4,4,0,2,11.96,0,0,1,20
5,4,0,4,13.8,0,0,1,20
6,4,0,0,7.6,0,0,0,20
7,4,0,3,11.97,0,0,1,20
8,1,0,0,11.4,1,0,0,20
9,5,0,0,17.09,2,0,0,20
10,5,0,1,18.78,3,0,0,20
11,5,0,2,19.77,4,0,0,20
12,6,0,0,19.25,5,0,0,20
13,1,0,1,11.56,6,0,0,20
14,1,0,2,14.19,7,0,0,20
15,6,0,1,20.25,8,0,0,20
16,6,0,2,21.61,9,0,0,20
17,2,0,2,19.53,10,0,0,20
18,3,0,0,5.19,11,0,0,20
19,5,0,3,20.51,12,0,0,20
20,3,0,1,10.64,13,0,0,20
21,2,0,3,19.98,14,0,0,20
22,3,0,2,10.33,15,0,0,20
23,1,0,3,14.67,16,0,0,20
24,3,0,3,8.9,17,0,0,20
25,1,0,4,17.43,18,0,0,20
