idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,2,13.69,0,1,20,0,13.69
2,2,0,3,15.46,0,1,20,0,15.46
3,6,0,0,21.63,0,0,20,0,21.63
4,6,0,1,7.52,0,0,20,0,7.52
5,6,0,2,19.27,0,0,20,0,19.27
6,5,0,0,6.97,0,0,20,0,6.97
7,2,0,4,15.81,0,1,20,0,15.81
8,6,0,3,19.83,0,1,20,0,19.83
9,2,0,0,11.94,0,0,20,0,11.94
10,2,0,1,11.66,0,0,20,0,11.66
11,5,0,1,15.53,1,0,20,0,15.53
12,1,0,0,6.66,2,0,20,0,6.66
13,1,0,1,12.49,3,0,20,0,12.49
14,1,0,2,14.82,4,0,20,0,14.82
15,5,0,2,20.48,5,0,20,0,20.48
16,1,0,3,19.13,6,0,20,0,19.13
17,3,0,0,9.92,7,0,20,0,9.92
18,4,0,0,8.63,8,0,20,0,8.63
19,4,0,1,5.16,9,0,20,0,5.16
20,5,0,3,23.64,10,0,20,0,23.64
21,6,0,4,20.5,11,0,20,0,20.5
22,4,0,2,8.42,12,0,20,0,8.42
23,3,0,1,16.54,13,0,20,0,16.54
24,3,0,2,17.97,14,0,20,0,17.97
25,4,0,3,11.98,15,0,20,0,11.98
