idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,9.97,0,0,20,0,9.97
2,4,0,0,10.55,0,0,20,0,10.55
3,6,0,3,14.08,0,1,20,0,14.08
4,5,0,0,17.74,0,0,20,0,17.74
5,6,0,2,11.27,0,1,20,0,11.27
6,6,0,1,10.53,0,1,20,0,10.53
7,5,0,1,20.01,0,0,20,0,20.01
8,5,0,2,20.62,0,1,20,0,20.62
9,6,0,4,17.28,0,1,20,0,17.28
10,5,0,3,21.21,0,1,20,0,21.21
11,4,0,1,14.71,1,0,20,0,14.71
12,4,0,2,17.22,2,0,20,0,17.22
13,1,0,0,14.02,3,0,20,0,14.02
14,2,0,0,13.2,4,0,20,0,13.2
15,5,0,4,21.51,5,0,20,0,21.51
16,1,0,1,15.8,6,0,20,0,15.8
17,4,0,3,17.31,7,0,20,0,17.31
18,3,0,0,7.87,8,0,20,0,7.87
19,3,0,1,11.78,9,0,20,0,11.78
20,3,0,2,9.61,10,0,20,0,9.61
21,4,0,4,19.83,11,0,20,0,19.83
22,3,0,3,11.8,12,0,20,0,11.8
23,1,0,2,23.0,13,0,20,0,23.0
24,2,0,1,16.96,14,0,20,0,16.96
25,1,0,3,23.92,15,0,20,0,23.92
