idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,18.98,0,0,20,0,18.98
2,6,0,2,18.93,0,1,20,0,18.93
3,5,0,0,20.39,0,0,20,0,20.39
4,5,0,1,20.5,0,0,20,0,20.5
5,6,0,0,19.02,0,0,20,0,19.02
6,3,0,0,6.61,0,1,20,0,6.61
7,3,0,1,9.86,0,1,20,0,9.86
8,6,0,1,17.02,0,0,20,0,17.02
9,6,0,3,19.95,0,2,20,0,19.95
10,4,0,1,18.06,0,0,20,0,18.06
11,4,0,2,19.78,1,0,20,0,19.78
12,3,0,2,14.5,2,0,20,0,14.5
13,5,0,2,22.0,3,0,20,0,22.0
14,5,0,3,23.92,4,0,20,0,23.92
15,1,0,0,10.6,5,0,20,0,10.6
16,3,0,3,17.71,6,0,20,0,17.71
17,2,0,0,10.12,7,0,20,0,10.12
18,1,0,1,17.55,8,0,20,0,17.55
19,2,0,1,11.63,9,0,20,0,11.63
20,2,0,2,13.03,10,0,20,0,13.03
21,2,0,3,15.78,11,0,20,0,15.78
22,3,0,4,18.14,12,0,20,0,18.14
23,2,0,4,14.03,13,0,20,0,14.03
24,1,0,2,16.79,14,0,20,0,16.79
25,1,0,3,8.42,15,0,20,0,8.42
