idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,0,7.75,0,0,20,0,7.75
2,2,0,3,18.56,0,1,20,0,18.56
3,4,0,1,13.89,0,1,20,0,13.89
4,3,0,1,20.26,0,1,20,0,20.26
5,2,0,1,15.82,0,0,20,0,15.82
6,3,0,0,9.4,0,1,20,0,9.4
7,3,0,2,23.03,0,2,20,0,23.03
8,2,0,2,13.81,0,0,20,0,13.81
9,4,0,0,9.97,0,0,20,0,9.97
10,2,0,4,18.78,0,1,20,0,18.78
11,1,0,0,12.29,1,0,20,0,12.29
12,4,0,2,17.06,2,0,20,0,17.06
13,5,0,0,11.67,3,0,20,0,11.67
14,6,0,0,8.02,4,0,20,0,8.02
15,6,0,1,6.36,5,0,20,0,6.36
16,6,0,2,7.52,6,0,20,0,7.52
17,1,0,1,12.66,7,0,20,0,12.66
18,1,0,2,16.2,8,0,20,0,16.2
19,4,0,3,19.06,9,0,20,0,19.06
20,5,0,1,5.31,10,0,20,0,5.31
21,6,0,3,11.63,11,0,20,0,11.63
22,1,0,3,17.28,12,0,20,0,17.28
23,5,0,2,11.35,13,0,20,0,11.35
24,4,0,4,22.27,14,0,20,0,22.27
25,5,0,3,5.13,15,0,20,0,5.13
