idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,3,19.25,0,1,20,0,19.25
2,2,0,0,19.86,0,0,20,0,19.86
3,2,0,1,9.11,0,0,20,0,9.11
4,1,0,0,16.83,0,0,20,0,16.83
5,1,0,1,16.57,0,0,20,0,16.57
6,5,0,1,8.78,0,1,20,0,8.78
7,1,0,2,19.21,0,0,20,0,19.21
8,5,0,0,7.38,0,0,20,0,7.38
9,2,0,2,17.47,0,0,20,0,17.47
10,1,0,4,21.68,0,1,20,0,21.68
11,3,0,0,6.17,1,0,20,0,6.17
12,3,0,1,8.45,2,0,20,0,8.45
13,3,0,2,12.95,3,0,20,0,12.95
14,4,0,0,5.54,4,0,20,0,5.54
15,6,0,0,5.32,5,0,20,0,5.32
16,2,0,3,20.27,6,0,20,0,20.27
17,3,0,3,16.28,7,0,20,0,16.28
18,5,0,2,9.5,8,0,20,0,9.5
19,4,0,1,6.58,9,0,20,0,6.58
20,2,0,4,21.73,10,0,20,0,21.73
