idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,6.53,0,0,20,0,6.53
2,2,0,0,11.56,0,0,20,0,11.56
3,3,0,0,11.97,0,0,20,0,11.97
4,2,0,1,21.74,0,0,20,0,21.74
5,6,0,1,22.53,0,0,20,0,22.53
6,6,0,2,22.52,0,0,20,0,22.52
7,3,0,1,13.53,0,1,20,0,13.53
8,2,0,2,11.0,0,0,20,0,11.0
9,3,0,2,13.76,0,1,20,0,13.76
10,3,0,3,15.0,0,1,20,0,15.0
11,3,0,4,15.58,1,0,20,0,15.58
12,2,0,3,19.89,2,0,20,0,19.89
13,1,0,0,11.39,3,0,20,0,11.39
14,4,0,0,6.55,4,0,20,0,6.55
15,2,0,4,23.69,5,0,20,0,23.69
16,1,0,1,13.7,6,0,20,0,13.7
17,4,0,1,9.51,7,0,20,0,9.51
18,1,0,2,20.63,8,0,20,0,20.63
19,4,0,2,19.16,9,0,20,0,19.16
20,4,0,3,19.44,10,0,20,0,19.44
