idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,7.45,0,0,0,20
2,4,0,0,8.32,0,0,0,20
3,3,0,1,8.8,0,0,1,20
4,2,0,2,21.44,0,0,1,20
5,4,0,1,5.19,0,0,0,20
6,4,0,2,23.76,0,0,0,20
7,2,0,1,19.75,0,0,1,20
8,4,0,4,23.8,0,0,1,20
9,4,0,3,22.64,0,0,0,20
10,2,0,0,14.78,0,0,0,20
11,1,0,0,5.32,1,0,0,20
12,6,0,0,12.04,2,0,0,20
13,6,0,1,18.24,3,0,0,20
14,2,0,3,21.63,4,0,0,20
15,5,0,0,9.98,5,0,0,20
16,5,0,1,16.91,6,0,0,20
17,6,0,2,19.06,7,0,0,20
18,5,0,2,13.42,8,0,0,20
19,1,0,1,6.4,9,0,0,20
20,1,0,2,7.48,10,0,0,20
21,5,0,3,18.59,11,0,0,20
22,3,0,2,13.64,12,0,0,20
23,1,0,3,7.41,13,0,0,20
24,1,0,4,5.97,14,0,0,20
25,2,0,4,22.2,15,0,0,20
