idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,21.82,1,0,0,20
2,6,0,1,22.91,2,0,0,20
3,5,0,0,18.03,3,0,0,20
4,1,0,0,17.84,4,0,0,20
5,4,0,0,15.36,5,0,0,20
6,1,0,1,5.83,6,0,0,20
7,4,0,1,15.92,7,0,0,20
8,4,0,2,17.1,8,0,0,20
9,4,0,3,21.1,9,0,0,20
10,2,0,0,6.68,10,0,0,20
11,2,0,1,13.83,11,0,0,20
12,2,0,2,15.02,12,0,0,20
13,3,0,0,14.07,13,0,0,20
14,1,0,2,7.78,14,0,0,20
15,1,0,3,12.6,15,0,0,20
16,5,0,1,20.65,16,0,0,20
17,4,0,4,21.93,17,0,0,20
18,3,0,1,13.61,18,0,0,20
19,1,0,4,15.8,19,0,0,20
20,2,0,3,19.55,20,0,0,20
21,3,0,2,13.64,21,0,0,20
22,3,0,3,14.88,22,0,0,20
23,3,0,4,6.05,23,0,0,20
