idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,5.03,1,0,0,20
2,4,0,0,12.06,2,0,0,20
3,4,0,1,13.57,3,0,0,20
4,4,0,2,19.77,4,0,0,20
5,6,0,0,23.34,5,0,0,20
6,1,0,1,13.6,6,0,0,20
7,2,0,0,9.35,7,0,0,20
8,1,0,2,10.88,8,0,0,20
9,4,0,3,21.66,9,0,0,20
10,1,0,3,12.89,10,0,0,20
11,1,0,4,13.77,11,0,0,20
12,2,0,1,19.12,12,0,0,20
13,2,0,2,19.94,13,0,0,20
14,6,0,1,23.38,14,0,0,20
15,2,0,3,12.67,15,0,0,20
16,5,0,0,17.9,16,0,0,20
17,3,0,0,9.65,17,0,0,20
18,2,0,4,15.84,18,0,0,20
19,3,0,1,17.82,19,0,0,20
20,3,0,2,10.03,20,0,0,20
21,3,0,3,10.46,21,0,0,20
22,5,0,1,22.43,22,0,0,20
23,3,0,4,21.34,23,0,0,20
