idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,5.76,1,0,0,20
2,4,0,0,10.36,2,0,0,20
3,4,0,1,18.62,3,0,0,20
4,1,0,1,10.69,4,0,0,20
5,5,0,0,13.38,5,0,0,20
6,3,0,0,7.9,6,0,0,20
7,2,0,0,7.53,7,0,0,20
8,5,0,1,13.6,8,0,0,20
9,5,0,2,14.04,9,0,0,20
10,4,0,2,23.69,10,0,0,20
11,3,0,1,11.46,11,0,0,20
12,5,0,3,18.75,12,0,0,20
13,1,0,2,5.81,13,0,0,20
14,2,0,1,9.95,14,0,0,20
15,6,0,0,5.51,15,0,0,20
16,1,0,3,8.81,16,0,0,20
17,4,0,3,23.38,17,0,0,20
18,5,0,4,21.49,18,0,0,20
19,3,0,2,14.19,19,0,0,20
20,3,0,3,22.13,20,0,0,20
21,2,0,2,13.47,21,0,0,20
22,2,0,3,18.32,22,0,0,20
23,6,0,1,7.75,23,0,0,20
