idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,15.18,1,0,0,20
2,5,0,1,16.41,2,0,0,20
3,3,0,0,12.86,3,0,0,20
4,5,0,2,18.87,4,0,0,20
5,5,0,3,19.26,5,0,0,20
6,3,0,1,18.32,6,0,0,20
7,3,0,2,15.83,7,0,0,20
8,3,0,3,19.46,8,0,0,20
9,1,0,0,12.74,9,0,0,20
10,1,0,1,16.37,10,0,0,20
11,6,0,0,21.11,11,0,0,20
12,3,0,4,23.37,12,0,0,20
13,2,0,0,9.57,13,0,0,20
14,6,0,1,23.14,14,0,0,20
15,1,0,2,10.42,15,0,0,20
16,4,0,0,8.2,16,0,0,20
17,2,0,1,8.7,17,0,0,20
18,1,0,3,13.38,18,0,0,20
19,1,0,4,14.72,19,0,0,20
20,4,0,1,16.73,20,0,0,20
21,6,0,2,23.95,21,0,0,20
22,2,0,2,12.54,22,0,0,20
23,2,0,3,6.22,23,0,0,20
