idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,10.37,1,0,0,20
2,6,0,0,21.73,2,0,0,20
3,6,0,1,23.81,3,0,0,20
4,4,0,0,12.77,4,0,0,20
5,1,0,1,12.62,5,0,0,20
6,4,0,1,19.52,6,0,0,20
7,2,0,0,8.97,7,0,0,20
8,3,0,0,5.51,8,0,0,20
9,5,0,0,18.81,9,0,0,20
10,5,0,1,21.68,10,0,0,20
11,4,0,2,19.75,11,0,0,20
12,4,0,3,23.27,12,0,0,20
13,1,0,2,14.81,13,0,0,20
14,2,0,1,8.12,14,0,0,20
15,3,0,1,13.19,15,0,0,20
16,2,0,2,5.65,16,0,0,20
17,2,0,3,9.12,17,0,0,20
18,2,0,4,8.84,18,0,0,20
19,1,0,3,20.43,19,0,0,20
20,3,0,2,16.19,20,0,0,20
21,1,0,4,12.63,21,0,0,20
22,3,0,3,12.18,22,0,0,20
23,3,0,4,23.68,23,0,0,20
