idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,6.65,1,0,0,20
2,3,0,0,9.5,2,0,0,20
3,3,0,1,19.18,3,0,0,20
4,6,0,0,21.8,4,0,0,20
5,4,0,0,15.95,5,0,0,20
6,6,0,1,22.28,6,0,0,20
7,3,0,2,22.3,7,0,0,20
8,1,0,1,14.67,8,0,0,20
9,4,0,1,19.65,9,0,0,20
10,5,0,0,20.88,10,0,0,20
11,3,0,3,20.8,11,0,0,20
12,2,0,0,7.52,12,0,0,20
13,4,0,2,21.19,13,0,0,20
14,6,0,2,23.5,14,0,0,20
15,1,0,2,7.12,15,0,0,20
16,2,0,1,19.82,16,0,0,20
17,2,0,2,20.18,17,0,0,20
18,1,0,3,8.01,18,0,0,20
19,5,0,1,22.43,19,0,0,20
20,1,0,4,14.08,20,0,0,20
21,2,0,3,14.58,21,0,0,20
22,2,0,4,20.45,22,0,0,20
23,3,0,4,8.73,23,0,0,20
