idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,9.82,1,0,0,20
2,5,0,0,16.35,2,0,0,20
3,5,0,1,20.14,3,0,0,20
4,1,0,0,6.08,4,0,0,20
5,6,0,0,18.81,5,0,0,20
6,3,0,1,11.99,6,0,0,20
7,3,0,2,13.29,7,0,0,20
8,1,0,1,9.66,8,0,0,20
9,2,0,0,9.35,9,0,0,20
10,1,0,2,6.32,10,0,0,20
11,2,0,1,10.43,11,0,0,20
12,3,0,3,18.8,12,0,0,20
13,2,0,2,18.3,13,0,0,20
14,2,0,3,13.72,14,0,0,20
15,2,0,4,15.34,15,0,0,20
16,5,0,2,23.69,16,0,0,20
17,3,0,4,20.46,17,0,0,20
18,1,0,3,16.44,18,0,0,20
19,1,0,4,16.55,19,0,0,20
20,4,0,0,6.85,20,0,0,20
21,4,0,1,7.54,21,0,0,20
22,4,0,2,11.26,22,0,0,20
23,4,0,3,14.75,23,0,0,20
