idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,13.37,1,0,0,20
2,6,0,0,21.84,2,0,0,20
3,4,0,1,17.14,3,0,0,20
4,5,0,0,18.15,4,0,0,20
5,5,0,1,20.96,5,0,0,20
6,3,0,0,11.6,6,0,0,20
7,1,0,0,8.93,7,0,0,20
8,3,0,1,16.52,8,0,0,20
9,1,0,1,11.22,9,0,0,20
10,4,0,2,18.92,10,0,0,20
11,2,0,0,5.1,11,0,0,20
12,4,0,3,21.69,12,0,0,20
13,1,0,2,12.3,13,0,0,20
14,3,0,2,18.0,14,0,0,20
15,1,0,3,17.49,15,0,0,20
16,3,0,3,19.64,16,0,0,20
17,2,0,1,12.8,17,0,0,20
18,1,0,4,17.79,18,0,0,20
19,3,0,4,20.13,19,0,0,20
20,2,0,2,7.75,20,0,0,20
21,2,0,3,5.34,21,0,0,20
22,5,0,2,22.93,22,0,0,20
23,2,0,4,5.8,23,0,0,20
