idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,18.95,1,0,0,20
2,6,0,0,22.42,2,0,0,20
3,4,0,0,12.95,3,0,0,20
4,4,0,1,18.74,4,0,0,20
5,5,0,0,15.01,5,0,0,20
6,5,0,1,16.34,6,0,0,20
7,1,0,1,22.17,7,0,0,20
8,2,0,0,15.1,8,0,0,20
9,5,0,2,23.22,9,0,0,20
10,4,0,2,21.32,10,0,0,20
11,3,0,0,13.98,11,0,0,20
12,3,0,1,14.8,12,0,0,20
13,1,0,2,6.18,13,0,0,20
14,3,0,2,13.56,14,0,0,20
15,3,0,3,6.08,15,0,0,20
16,2,0,1,9.05,16,0,0,20
17,2,0,2,16.31,17,0,0,20
18,3,0,4,22.87,18,0,0,20
19,1,0,3,9.47,19,0,0,20
20,2,0,3,17.73,20,0,0,20
21,1,0,4,8.32,21,0,0,20
22,2,0,4,5.32,22,0,0,20
23,4,0,3,7.32,23,0,0,20
