idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,6.6,0,0,0,20
2,6,0,2,20.81,0,0,2,20
3,4,0,0,18.06,0,0,0,20
4,2,0,0,12.44,0,0,0,20
5,4,0,3,21.06,0,0,1,20
6,3,0,3,12.36,0,0,1,20
7,4,0,1,10.27,0,0,0,20
8,4,0,2,20.83,0,0,0,20
9,6,0,1,19.34,0,0,1,20
10,3,0,0,10.07,0,0,0,20
11,2,0,1,8.74,0,0,0,20
12,6,0,3,23.63,0,0,1,20
13,4,0,4,21.83,0,0,1,20
14,3,0,2,11.81,0,0,1,20
15,3,0,1,11.45,0,0,1,20
16,5,0,0,16.54,1,0,0,20
17,5,0,1,23.26,2,0,0,20
18,1,0,0,8.19,3,0,0,20
19,1,0,1,7.43,4,0,0,20
20,2,0,2,11.44,5,0,0,20
21,5,0,2,20.75,6,0,0,20
22,5,0,3,21.32,7,0,0,20
23,1,0,2,6.53,8,0,0,20
24,3,0,4,17.19,9,0,0,20
25,1,0,3,5.29,10,0,0,20
