idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,18.05,0,0,0,20
2,1,0,0,24.0,0,0,0,20
3,2,0,0,11.21,0,0,0,20
4,2,0,1,12.26,0,0,1,20
5,4,0,0,5.98,0,0,0,20
6,1,0,1,13.36,0,0,0,20
7,4,0,1,17.98,0,0,0,20
8,6,0,1,20.97,0,0,0,20
9,4,0,2,9.04,0,0,0,20
10,6,0,3,22.91,0,0,1,20
11,2,0,2,15.28,0,0,1,20
12,2,0,4,21.17,0,0,1,20
13,2,0,3,16.23,0,0,1,20
14,1,0,2,15.01,0,0,2,20
15,6,0,2,22.56,0,0,1,20
16,1,0,3,19.67,1,0,0,20
17,4,0,3,16.68,2,0,0,20
18,5,0,0,11.26,3,0,0,20
19,3,0,0,5.7,4,0,0,20
20,5,0,1,14.92,5,0,0,20
21,3,0,1,13.88,6,0,0,20
22,5,0,2,15.91,7,0,0,20
23,3,0,2,10.19,8,0,0,20
24,1,0,4,22.74,9,0,0,20
25,3,0,3,6.26,10,0,0,20
