idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,13.97,0,0,0,20
2,2,0,0,15.74,0,0,0,20
3,3,0,0,10.07,0,0,0,20
4,2,0,2,16.39,0,0,2,20
5,5,0,0,7.93,0,0,0,20
6,2,0,1,16.09,0,0,0,20
7,2,0,3,18.27,0,0,1,20
8,6,0,1,21.92,0,0,0,20
9,5,0,1,9.2,0,0,2,20
10,6,0,3,21.9,0,0,1,20
11,6,0,2,19.76,0,0,0,20
12,1,0,1,6.9,0,0,1,20
13,6,0,4,23.24,0,0,1,20
14,3,0,1,12.06,0,0,2,20
15,1,0,0,6.7,0,0,1,20
16,1,0,2,8.3,1,0,0,20
17,2,0,4,22.67,2,0,0,20
18,5,0,2,9.34,3,0,0,20
19,3,0,2,18.36,4,0,0,20
20,5,0,3,13.38,5,0,0,20
21,5,0,4,13.88,6,0,0,20
22,3,0,3,20.04,7,0,0,20
23,1,0,3,17.82,8,0,0,20
24,4,0,0,16.34,9,0,0,20
25,4,0,1,5.5,10,0,0,20
