idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,5.98,0,0,0,20
2,2,0,1,12.29,0,0,0,20
3,1,0,0,16.74,0,0,0,20
4,2,0,2,17.46,0,0,1,20
5,1,0,1,10.4,0,0,0,20
6,4,0,0,17.46,0,0,0,20
7,4,0,1,20.63,0,0,0,20
8,4,0,2,19.89,0,0,0,20
9,3,0,0,14.02,0,0,0,20
10,3,0,1,20.34,0,0,1,20
11,3,0,4,23.01,0,0,1,20
12,1,0,2,6.92,0,0,0,20
13,3,0,3,22.56,0,0,1,20
14,3,0,2,20.8,0,0,1,20
15,4,0,3,19.92,0,0,2,20
16,1,0,3,14.77,1,0,0,20
17,5,0,0,7.77,2,0,0,20
18,2,0,3,19.41,3,0,0,20
19,5,0,1,13.78,4,0,0,20
20,1,0,4,16.24,5,0,0,20
21,4,0,4,20.35,6,0,0,20
22,2,0,4,20.57,7,0,0,20
23,6,0,0,8.3,8,0,0,20
24,6,0,1,10.17,9,0,0,20
25,5,0,2,15.76,10,0,0,20
