idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,9.78,0,0,0,20
2,6,0,0,6.5,0,0,0,20
3,2,0,1,16.55,0,0,1,20
4,6,0,1,7.39,0,0,0,20
5,4,0,0,18.68,0,0,0,20
6,4,0,1,15.92,0,0,0,20
7,2,0,4,21.25,0,0,1,20
8,4,0,4,16.66,0,0,1,20
9,6,0,2,21.87,0,0,0,20
10,4,0,2,9.4,0,0,0,20
11,4,0,3,16.4,0,0,0,20
12,2,0,2,20.83,0,0,1,20
13,2,0,3,21.21,0,0,1,20
14,6,0,3,6.47,0,0,0,20
15,6,0,4,5.8,0,0,0,20
16,1,0,0,18.76,1,0,0,20
17,3,0,0,16.38,2,0,0,20
18,3,0,1,17.3,3,0,0,20
19,1,0,1,5.63,4,0,0,20
20,3,0,2,23.11,5,0,0,20
21,1,0,2,17.04,6,0,0,20
22,1,0,3,20.2,7,0,0,20
23,5,0,0,14.38,8,0,0,20
24,5,0,1,5.67,9,0,0,20
25,1,0,4,21.82,10,0,0,20
