idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,7.28,0,0,0,20
2,2,0,1,7.83,0,0,0,20
3,3,0,0,21.16,0,0,0,20
4,2,0,2,6.6,0,0,0,20
5,3,0,1,19.45,0,0,0,20
6,3,0,2,14.39,0,0,0,20
7,1,0,0,16.6,0,0,0,20
8,5,0,0,10.2,0,0,0,20
9,3,0,3,17.14,0,0,0,20
10,1,0,1,18.0,0,0,0,20
11,1,0,2,19.98,0,0,0,20
12,4,0,0,18.37,0,0,0,20
13,4,0,1,21.0,0,0,0,20
14,4,0,2,21.84,0,0,0,20
15,5,0,1,13.2,0,0,0,20
16,5,0,2,17.0,1,0,0,20
17,3,0,4,17.52,2,0,0,20
18,4,0,3,22.81,3,0,0,20
19,6,0,0,8.31,4,0,0,20
20,6,0,1,13.45,5,0,0,20
21,5,0,3,18.98,6,0,0,20
22,6,0,2,17.62,7,0,0,20
23,5,0,4,19.87,8,0,0,20
24,6,0,3,17.09,9,0,0,20
25,6,0,4,19.7,10,0,0,20
