idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,18.39,0,0,0,20
2,3,0,0,14.27,0,0,0,20
3,3,0,1,16.03,0,0,0,20
4,5,0,1,8.69,0,0,1,20
5,2,0,3,20.88,0,0,1,20
6,6,0,0,5.13,0,0,0,20
7,6,0,1,7.95,0,0,0,20
8,2,0,1,14.11,0,0,0,20
9,5,0,0,6.04,0,0,0,20
10,2,0,4,21.31,0,0,1,20
11,3,0,2,16.47,0,0,2,20
12,2,0,2,18.7,0,0,0,20
13,6,0,3,12.86,0,0,1,20
14,6,0,2,11.04,0,0,0,20
15,3,0,3,22.74,0,0,1,20
16,6,0,4,20.39,1,0,0,20
17,5,0,2,21.45,2,0,0,20
18,1,0,0,15.02,3,0,0,20
19,3,0,4,22.83,4,0,0,20
20,1,0,1,17.13,5,0,0,20
21,4,0,0,18.79,6,0,0,20
22,4,0,1,21.5,7,0,0,20
23,1,0,2,11.88,8,0,0,20
24,4,0,2,23.26,9,0,0,20
25,1,0,3,11.77,10,0,0,20
