idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,14.01,0,0,0,20
2,1,0,0,13.97,0,0,0,20
3,2,0,2,21.8,0,0,1,20
4,3,0,0,6.95,0,0,0,20
5,3,0,1,11.57,0,0,0,20
6,5,0,0,16.8,0,0,0,20
7,2,0,1,15.58,0,0,1,20
8,3,0,3,8.21,0,0,1,20
9,3,0,2,6.68,0,0,0,20
10,5,0,1,18.81,0,0,0,20
11,5,0,2,16.16,0,0,0,20
12,2,0,3,22.29,0,0,1,20
13,5,0,3,18.8,0,0,0,20
14,3,0,4,10.56,0,0,1,20
15,5,0,4,20.52,0,0,1,20
16,1,0,1,18.92,1,0,0,20
17,2,0,4,23.46,2,0,0,20
18,4,0,0,7.04,3,0,0,20
19,4,0,1,6.88,4,0,0,20
20,1,0,2,22.56,5,0,0,20
21,4,0,2,14.08,6,0,0,20
22,4,0,3,21.35,7,0,0,20
23,6,0,0,12.64,8,0,0,20
24,6,0,1,16.01,9,0,0,20
25,6,0,2,10.19,10,0,0,20
