idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,8.64,0,0,20,0,8.64
2,2,0,0,8.4,0,0,20,0,8.4
3,2,0,1,10.91,0,0,20,0,10.91
4,5,0,2,19.03,0,1,20,0,19.03
5,5,0,1,14.98,0,0,20,0,14.98
6,1,0,0,8.09,1,0,20,0,8.09
7,2,0,2,14.95,2,0,20,0,14.95
8,3,0,0,7.02,3,0,20,0,7.02
9,1,0,1,19.82,4,0,20,0,19.82
10,1,0,2,20.68,5,0,20,0,20.68
11,3,0,1,13.67,6,0,20,0,13.67
12,4,0,0,8.85,7,0,20,0,8.85
13,4,0,1,12.1,8,0,20,0,12.1
14,5,0,3,19.78,9,0,20,0,19.78
15,2,0,3,17.5,10,0,20,0,17.5
16,1,0,3,22.57,11,0,20,0,22.57
17,3,0,2,17.09,12,0,20,0,17.09
18,4,0,2,13.63,13,0,20,0,13.63
19,5,0,4,20.39,14,0,20,0,20.39
20,4,0,3,14.99,15,0,20,0,14.99
