idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,7.52,2,207.52,0,0,20
2,4,0,0,6.29,3,306.29,0,0,20
3,2,0,1,8.74,1,108.74,0,0,20
4,2,0,3,21.32,2,221.32,0,1,20
5,3,0,1,15.04,0,15.04,0,1,20
6,3,0,2,15.08,0,15.08,0,1,20
7,4,0,1,21.78,3,321.78,0,0,20
8,2,0,2,11.08,1,111.08,0,0,20
9,2,0,4,8.36,3,308.36,0,1,20
10,3,0,0,11.87,0,11.87,0,0,20
11,3,0,3,5.14,1,105.14,1,0,20
12,3,0,4,18.29,2,218.29,2,0,20
13,1,0,0,23.43,2,223.43,3,0,20
14,1,0,1,15.27,3,315.27,4,0,20
15,5,0,0,20.87,1,120.87,5,0,20
