idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,10.62,0,10.62,0,0,20
2,3,0,0,7.06,2,207.06,0,0,20
3,5,0,3,22.34,3,322.34,0,1,20
4,5,0,2,19.69,3,319.69,0,1,20
5,5,0,0,12.14,0,12.14,0,0,20
6,3,0,1,18.55,2,218.55,0,2,20
7,1,0,1,8.29,1,108.28999999999999,0,1,20
8,1,0,2,14.5,1,114.5,0,1,20
9,1,0,3,16.45,1,116.45,0,1,20
10,5,0,1,18.75,2,218.75,0,0,20
11,2,0,0,7.54,3,307.54,1,0,20
12,4,0,0,9.05,1,109.05,2,0,20
13,2,0,1,21.13,3,321.13,3,0,20
14,3,0,2,7.69,3,307.69,4,0,20
15,4,0,1,6.49,2,206.49,5,0,20
