idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,3,10.51,0,1,20,3,310.51
2,2,0,1,8.81,0,1,20,2,208.81
3,2,0,0,11.59,0,1,20,1,111.59
4,5,0,0,14.12,0,0,20,1,114.12
5,3,0,0,10.24,0,0,20,0,10.24
6,5,0,1,6.27,0,0,20,2,206.27
7,2,0,2,20.78,0,1,20,3,320.78
8,3,0,1,11.14,0,0,20,3,311.14
9,3,0,2,15.05,0,0,20,2,215.05
10,3,0,4,19.91,0,1,20,3,319.91
11,1,0,0,20.48,1,0,20,1,120.48
12,1,0,1,21.34,2,0,20,1,121.34
13,1,0,2,7.54,3,0,20,3,307.54
14,4,0,0,10.77,4,0,20,1,110.77
15,1,0,3,13.47,5,0,20,3,313.47
