idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,2,17.73,2,217.73,0,1,20
2,6,0,3,16.78,2,216.78,0,1,20
3,5,0,0,16.95,3,316.95,0,0,20
4,6,0,4,6.78,3,306.78,0,1,20
5,5,0,1,14.24,2,214.24,0,0,20
6,6,0,0,17.42,2,217.42000000000002,0,0,20
7,5,0,3,17.91,2,217.91,0,1,20
8,5,0,4,21.62,2,221.62,0,1,20
9,6,0,2,15.58,0,15.58,0,1,20
10,6,0,1,7.27,0,7.27,0,0,20
11,1,0,0,23.7,0,23.7,1,0,20
12,1,0,1,13.11,1,113.11,2,0,20
13,2,0,0,8.75,3,308.75,3,0,20
14,3,0,0,8.98,1,108.98,4,0,20
15,1,0,2,10.82,2,210.82,5,0,20
