idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,4,12.1,1,112.1,0,1,20
2,6,0,0,20.32,0,20.32,0,0,20
3,5,0,0,15.38,2,215.38,0,0,20
4,1,0,0,6.83,0,6.83,0,0,20
5,6,0,2,12.27,1,112.27,0,1,20
6,5,0,3,13.75,0,13.75,0,1,20
7,5,0,1,16.01,0,16.01,0,0,20
8,6,0,1,7.37,1,107.37,0,0,20
9,5,0,2,12.66,0,12.66,0,0,20
10,6,0,3,23.54,1,123.53999999999999,0,1,20
11,6,0,4,16.35,2,216.35,1,0,20
12,1,0,1,8.43,0,8.43,2,0,20
13,2,0,0,22.78,2,222.78,3,0,20
14,2,0,1,22.19,3,322.19,4,0,20
15,1,0,2,7.12,1,107.12,5,0,20
