idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,13.09,1,113.09,0,0,20
2,4,0,0,6.26,3,306.26,0,0,20
3,3,0,2,11.82,2,211.82,0,1,20
4,3,0,1,10.77,1,110.77,0,1,20
5,3,0,0,22.87,0,22.87,0,1,20
6,4,0,3,20.94,3,320.94,0,1,20
7,3,0,3,21.47,2,221.47,0,1,20
8,4,0,1,6.66,3,306.66,0,0,20
9,3,0,4,12.18,3,312.18,0,1,20
10,4,0,2,19.17,3,319.17,0,0,20
11,5,0,1,22.07,2,222.07,1,0,20
12,1,0,0,19.77,1,119.77,2,0,20
13,2,0,0,20.84,0,20.84,3,0,20
14,1,0,1,18.04,2,218.04,4,0,20
15,1,0,2,19.47,2,219.47,5,0,20
