idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,15.4,1,115.4,0,0,20
2,5,0,1,6.33,3,306.33,0,0,20
3,6,0,0,21.35,1,121.35,0,0,20
4,6,0,1,23.93,2,223.93,0,0,20
5,6,0,2,22.51,3,322.51,0,0,20
6,6,0,3,23.82,3,323.82,0,0,20
7,5,0,2,7.23,3,307.23,0,0,20
8,4,0,0,8.07,2,208.07,0,0,20
9,4,0,2,19.58,1,119.58,0,1,20
10,4,0,1,5.56,1,105.56,0,0,20
11,4,0,3,20.32,2,220.32,1,0,20
12,1,0,0,16.89,2,216.89,2,0,20
13,2,0,0,20.84,0,20.84,3,0,20
14,2,0,1,7.75,2,207.75,4,0,20
15,5,0,3,9.05,3,309.05,5,0,20
