idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,12.53,3,312.53,0,0,20
2,6,0,2,14.6,2,214.6,0,1,20
3,6,0,0,12.99,1,112.99,0,0,20
4,6,0,3,22.69,3,322.69,0,1,20
5,4,0,1,19.57,1,119.57,0,0,20
6,3,0,0,18.43,0,18.43,0,0,20
7,4,0,4,14.41,3,314.41,0,1,20
8,4,0,3,7.06,3,307.06,0,1,20
9,4,0,2,22.42,2,222.42000000000002,0,0,20
10,6,0,1,9.64,1,109.64,0,0,20
11,3,0,1,18.52,1,118.52,1,0,20
12,3,0,2,7.6,2,207.6,2,0,20
13,1,0,0,5.65,2,205.65,3,0,20
14,2,0,0,17.1,0,17.1,4,0,20
15,2,0,1,19.96,0,19.96,5,0,20
