idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,17.61,0,0,20,0,17.61
2,3,0,2,20.81,0,1,20,3,320.81
3,3,0,0,5.19,0,0,20,3,305.19
4,2,0,0,21.01,0,0,20,1,121.01
5,4,0,0,6.85,0,0,20,0,6.85
6,3,0,1,16.84,0,0,20,3,316.84
7,2,0,1,18.66,0,0,20,1,118.66
8,4,0,2,10.78,0,1,20,1,110.78
9,4,0,3,13.55,0,1,20,1,113.55
10,4,0,1,23.28,0,1,20,0,23.28
11,4,0,4,13.64,1,0,20,1,113.64
12,2,0,2,9.4,2,0,20,3,309.4
13,6,0,1,10.92,3,0,20,2,210.92
14,1,0,0,8.98,4,0,20,3,308.98
15,2,0,3,18.91,5,0,20,3,318.91
