idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,7.94,0,0,20,0,7.94
2,3,0,0,16.43,0,0,20,0,16.43
3,3,0,1,20.67,0,0,20,0,20.67
4,3,0,2,23.48,0,0,20,0,23.48
5,3,0,3,23.57,0,1,20,0,23.57
6,1,0,2,20.48,0,1,20,0,20.48
7,1,0,1,14.32,0,0,20,0,14.32
8,2,0,0,9.33,1,0,20,0,9.33
9,4,0,0,7.15,2,0,20,0,7.15
10,2,0,1,21.96,3,0,20,0,21.96
11,4,0,1,11.55,4,0,20,0,11.55
12,4,0,2,14.75,5,0,20,0,14.75
13,5,0,0,6.25,6,0,20,0,6.25
14,5,0,1,7.78,7,0,20,0,7.78
15,4,0,3,17.18,8,0,20,0,17.18
16,5,0,2,13.18,9,0,20,0,13.18
17,5,0,3,14.73,10,0,20,0,14.73
18,2,0,2,22.51,11,0,20,0,22.51
19,6,0,0,5.99,12,0,20,0,5.99
20,6,0,1,13.73,13,0,20,0,13.73
21,6,0,2,6.65,14,0,20,0,6.65
22,1,0,3,21.35,15,0,20,0,21.35
23,6,0,3,6.35,16,0,20,0,6.35
