idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,3,22.99,0,1,20,0,22.99
2,3,0,2,15.58,0,1,20,0,15.58
3,3,0,0,7.91,0,0,20,0,7.91
4,3,0,4,23.27,0,1,20,0,23.27
5,3,0,1,8.91,0,1,20,0,8.91
6,1,0,0,21.42,1,0,20,0,21.42
7,2,0,0,19.9,2,0,20,0,19.9
8,1,0,1,23.98,3,0,20,0,23.98
9,4,0,0,19.0,4,0,20,0,19.0
10,5,0,0,6.36,5,0,20,0,6.36
11,5,0,1,8.96,6,0,20,0,8.96
12,6,0,0,8.1,7,0,20,0,8.1
13,5,0,2,18.88,8,0,20,0,18.88
14,6,0,1,15.4,9,0,20,0,15.4
15,2,0,1,23.5,10,0,20,0,23.5
16,6,0,2,10.38,11,0,20,0,10.38
17,6,0,3,17.57,12,0,20,0,17.57
18,6,0,4,10.82,13,0,20,0,10.82
19,5,0,3,9.83,14,0,20,0,9.83
20,5,0,4,5.1,15,0,20,0,5.1
21,4,0,1,8.66,16,0,20,0,8.66
22,4,0,2,17.87,17,0,20,0,17.87
23,4,0,3,9.27,18,0,20,0,9.27
24,4,0,4,6.05,19,0,20,0,6.05
25,2,0,2,22.1,20,0,20,0,22.1
26,2,0,3,14.41,21,0,20,0,14.41
27,2,0,4,12.89,22,0,20,0,12.89
