idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,3,15.83,0,0,1,20
2,2,0,0,8.05,0,0,0,20
3,2,0,4,18.47,0,0,1,20
4,2,0,2,15.51,0,0,1,20
5,2,0,1,15.47,0,0,1,20
6,6,0,0,18.16,1,0,0,20
7,6,0,1,22.92,2,0,0,20
8,1,0,0,19.62,3,0,0,20
9,3,0,0,16.94,4,0,0,20
10,1,0,1,22.46,5,0,0,20
11,3,0,1,17.27,6,0,0,20
12,1,0,2,6.97,7,0,0,20
13,3,0,2,19.63,8,0,0,20
14,1,0,3,9.46,9,0,0,20
15,5,0,0,16.84,10,0,0,20
16,4,0,0,11.09,11,0,0,20
17,4,0,1,16.78,12,0,0,20
18,1,0,4,14.1,13,0,0,20
19,3,0,3,21.46,14,0,0,20
20,4,0,2,15.63,15,0,0,20
21,6,0,2,23.75,16,0,0,20
22,4,0,3,14.49,17,0,0,20
23,4,0,4,9.44,18,0,0,20
24,5,0,1,9.87,19,0,0,20
25,5,0,2,5.52,20,0,0,20
26,5,0,3,23.6,21,0,0,20
27,3,0,4,6.55,22,0,0,20
