idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,8.71,0,0,20,0,8.71
2,1,0,2,9.4,0,1,20,0,9.4
3,1,0,3,19.76,0,1,20,0,19.76
4,1,0,4,21.17,0,1,20,0,21.17
5,1,0,1,6.19,0,0,20,0,6.19
6,2,0,0,15.21,1,0,20,0,15.21
7,2,0,1,23.68,2,0,20,0,23.68
8,3,0,0,22.51,3,0,20,0,22.51
9,4,0,0,19.55,4,0,20,0,19.55
10,5,0,0,17.8,5,0,20,0,17.8
11,4,0,1,21.31,6,0,20,0,21.31
12,6,0,0,13.98,7,0,20,0,13.98
13,5,0,1,19.03,8,0,20,0,19.03
14,6,0,1,17.48,9,0,20,0,17.48
15,4,0,2,21.32,10,0,20,0,21.32
16,6,0,2,7.52,11,0,20,0,7.52
17,4,0,3,22.07,12,0,20,0,22.07
18,6,0,3,12.66,13,0,20,0,12.66
19,5,0,2,11.59,14,0,20,0,11.59
20,6,0,4,15.86,15,0,20,0,15.86
21,5,0,3,20.39,16,0,20,0,20.39
22,5,0,4,16.5,17,0,20,0,16.5
23,4,0,4,13.01,18,0,20,0,13.01
24,3,0,1,12.3,19,0,20,0,12.3
25,3,0,2,12.49,20,0,20,0,12.49
26,3,0,3,19.71,21,0,20,0,19.71
27,3,0,4,13.9,22,0,20,0,13.9
