idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,3,21.05,0,0,1,20
2,2,0,1,13.81,0,0,1,20
3,4,0,0,8.25,0,0,0,20
4,2,0,0,8.97,0,0,0,20
5,2,0,2,19.39,0,0,1,20
6,1,0,0,7.08,1,0,0,20
7,4,0,1,14.13,2,0,0,20
8,1,0,1,20.56,3,0,0,20
9,3,0,0,13.8,4,0,0,20
10,1,0,2,22.32,5,0,0,20
11,5,0,0,10.96,6,0,0,20
12,4,0,2,20.15,7,0,0,20
13,6,0,0,8.95,8,0,0,20
14,3,0,1,16.77,9,0,0,20
15,1,0,3,22.59,10,0,0,20
16,2,0,4,22.33,11,0,0,20
17,5,0,1,16.73,12,0,0,20
18,4,0,3,20.69,13,0,0,20
19,6,0,1,10.77,14,0,0,20
20,6,0,2,8.1,15,0,0,20
21,1,0,4,22.6,16,0,0,20
22,6,0,3,13.21,17,0,0,20
23,3,0,2,17.78,18,0,0,20
24,5,0,2,17.09,19,0,0,20
25,3,0,3,20.26,20,0,0,20
26,6,0,4,14.1,21,0,0,20
27,5,0,3,17.67,22,0,0,20
