idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,15.68,0,0,0,20
2,2,0,2,20.16,0,0,1,20
3,2,0,4,23.66,0,0,1,20
4,2,0,1,18.67,0,0,0,20
5,2,0,3,21.52,0,0,1,20
6,1,0,0,22.06,1,0,0,20
7,1,0,1,5.66,2,0,0,20
8,1,0,2,18.03,3,0,0,20
9,4,0,0,10.69,4,0,0,20
10,3,0,0,10.47,5,0,0,20
11,1,0,3,7.94,6,0,0,20
12,4,0,1,19.2,7,0,0,20
13,4,0,2,16.47,8,0,0,20
14,5,0,0,12.34,9,0,0,20
15,5,0,1,21.97,10,0,0,20
16,1,0,4,9.0,11,0,0,20
17,3,0,1,12.69,12,0,0,20
18,4,0,3,20.57,13,0,0,20
19,6,0,0,7.68,14,0,0,20
20,6,0,1,11.04,15,0,0,20
21,3,0,2,11.86,16,0,0,20
22,6,0,2,5.19,17,0,0,20
23,3,0,3,15.99,18,0,0,20
24,3,0,4,16.5,19,0,0,20
25,6,0,3,12.46,20,0,0,20
26,4,0,4,17.42,21,0,0,20
27,5,0,2,17.05,22,0,0,20
