idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,4,21.4,0,1,20,0,21.4
2,6,0,2,15.21,0,1,20,0,15.21
3,6,0,1,14.78,0,1,20,0,14.78
4,6,0,0,14.58,0,0,20,0,14.58
5,6,0,3,20.06,0,1,20,0,20.06
6,1,0,0,18.81,1,0,20,0,18.81
7,2,0,0,11.51,2,0,20,0,11.51
8,1,0,1,19.97,3,0,20,0,19.97
9,2,0,1,18.12,4,0,20,0,18.12
10,3,0,0,9.5,5,0,20,0,9.5
11,4,0,0,6.42,6,0,20,0,6.42
12,1,0,2,20.77,7,0,20,0,20.77
13,4,0,1,8.79,8,0,20,0,8.79
14,3,0,1,11.25,9,0,20,0,11.25
15,3,0,2,12.24,10,0,20,0,12.24
16,4,0,2,9.2,11,0,20,0,9.2
17,3,0,3,13.59,12,0,20,0,13.59
18,5,0,0,5.64,13,0,20,0,5.64
19,4,0,3,11.54,14,0,20,0,11.54
20,2,0,2,18.71,15,0,20,0,18.71
21,1,0,3,21.26,16,0,20,0,21.26
22,5,0,1,5.42,17,0,20,0,5.42
23,5,0,2,5.43,18,0,20,0,5.43
24,2,0,3,20.55,19,0,20,0,20.55
25,5,0,3,6.49,20,0,20,0,6.49
26,1,0,4,23.52,21,0,20,0,23.52
27,3,0,4,13.92,22,0,20,0,13.92
