idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,6.4,0,0,0,20
2,3,0,3,21.3,0,0,1,20
3,3,0,4,21.53,0,0,1,20
4,4,0,1,9.69,0,0,1,20
5,3,0,2,20.24,0,0,1,20
6,3,0,0,9.72,0,0,1,20
7,3,0,1,16.17,0,0,1,20
8,4,0,2,22.27,1,0,0,20
9,1,0,0,6.92,2,0,0,20
10,1,0,1,20.62,3,0,0,20
11,6,0,0,15.03,4,0,0,20
12,2,0,0,11.92,5,0,0,20
13,5,0,0,12.57,6,0,0,20
14,2,0,1,6.19,7,0,0,20
15,5,0,1,13.3,8,0,0,20
16,1,0,2,20.63,9,0,0,20
17,2,0,2,12.77,10,0,0,20
18,1,0,3,12.0,11,0,0,20
19,1,0,4,9.39,12,0,0,20
20,5,0,2,14.34,13,0,0,20
21,2,0,3,11.46,14,0,0,20
22,2,0,4,8.57,15,0,0,20
23,6,0,1,14.95,16,0,0,20
24,6,0,2,15.2,17,0,0,20
25,5,0,3,14.77,18,0,0,20
