idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,6.75,0,0,0,20
2,5,0,1,15.46,0,0,0,20
3,3,0,0,21.61,0,0,0,20
4,4,0,0,6.63,0,0,0,20
5,3,0,2,20.89,0,0,1,20
6,3,0,1,14.96,0,0,0,20
7,3,0,3,23.85,0,0,1,20
8,1,0,0,5.62,1,0,0,20
9,4,0,1,11.69,2,0,0,20
10,5,0,2,22.76,3,0,0,20
11,4,0,2,15.62,4,0,0,20
12,2,0,0,8.66,5,0,0,20
13,4,0,3,21.4,6,0,0,20
14,2,0,1,18.16,7,0,0,20
15,2,0,2,7.82,8,0,0,20
16,2,0,3,20.41,9,0,0,20
17,1,0,1,7.59,10,0,0,20
18,2,0,4,10.31,11,0,0,20
19,6,0,0,13.56,12,0,0,20
20,1,0,2,9.41,13,0,0,20
21,6,0,1,17.48,14,0,0,20
22,6,0,2,15.09,15,0,0,20
23,1,0,3,8.84,16,0,0,20
24,1,0,4,10.72,17,0,0,20
25,6,0,3,5.4,18,0,0,20
